eventid,iyear,imonth,iday,country,country_txt,gname,nkill,nwound,short_country_label,country_code
200812040008,2008,12,4,4,Afghanistan,Haqqani Network,4,0,AF,93
200812090004,2008,12,9,4,Afghanistan,Unknown,2,9,AF,93
200812110027,2008,12,11,4,Afghanistan,Taliban,0,0,AF,93
200812130010,2008,12,13,4,Afghanistan,Taliban,1,0,AF,93
200812140023,2008,12,14,4,Afghanistan,Unknown,0,0,AF,93
200812140024,2008,12,14,4,Afghanistan,Taliban,1,0,AF,93
200812150018,2008,12,15,4,Afghanistan,Unknown,2,4,AF,93
200812170010,2008,12,17,4,Afghanistan,Taliban,1,0,AF,93
200812190003,2008,12,19,4,Afghanistan,Taliban,1,0,AF,93
200812190004,2008,12,19,4,Afghanistan,Unknown,0,0,AF,93
200812190021,2008,12,19,4,Afghanistan,Taliban,1,0,AF,93
200812220026,2008,12,22,4,Afghanistan,Unknown,3,7,AF,93
200812240001,2008,12,24,4,Afghanistan,Unknown,4,4,AF,93
200812250030,2008,12,25,4,Afghanistan,Unknown,1,0,AF,93
200812260022,2008,12,26,4,Afghanistan,Unknown,4,6,AF,93
200812270001,2008,12,27,4,Afghanistan,Unknown,3,2,AF,93
200812270020,2008,12,27,4,Afghanistan,Unknown,1,0,AF,93
200812280003,2008,12,28,4,Afghanistan,Haqqani Network,17,58,AF,93
200812280042,2008,12,28,4,Afghanistan,Unknown,1,3,AF,93
200812290005,2008,12,29,4,Afghanistan,Unknown,3,15,AF,93
200812300042,2008,12,30,4,Afghanistan,Taliban,20,0,AF,93
200901010035,2009,1,1,4,Afghanistan,Unknown,0,0,AF,93
200901030008,2009,1,3,4,Afghanistan,Taliban,0,0,AF,93
200901050024,2009,1,5,4,Afghanistan,Unknown,1,0,AF,93
200901060012,2009,1,6,4,Afghanistan,Unknown,1,0,AF,93
200901070022,2009,1,7,4,Afghanistan,Unknown,0,0,AF,93
200901170012,2009,1,17,4,Afghanistan,Unknown,6,20,AF,93
200901210015,2009,1,21,4,Afghanistan,Unknown,1,7,AF,93
200901230011,2009,1,23,4,Afghanistan,Taliban,0,0,AF,93
200901240002,2009,1,24,4,Afghanistan,Unknown,3,8,AF,93
200901240016,2009,1,24,4,Afghanistan,Taliban,18,5,AF,93
200901260019,2009,1,26,4,Afghanistan,Unknown,3,0,AF,93
200901270003,2009,1,27,4,Afghanistan,Unknown,0,0,AF,93
200901270004,2009,1,27,4,Afghanistan,Taliban,4,5,AF,93
200901270005,2009,1,27,4,Afghanistan,Unknown,0,0,AF,93
200901270006,2009,1,27,4,Afghanistan,Taliban,0,0,AF,93
200901280013,2009,1,28,4,Afghanistan,Unknown,3,0,AF,93
200901290022,2009,1,29,4,Afghanistan,Unknown,1,2,AF,93
200901310015,2009,1,31,4,Afghanistan,Taliban,0,0,AF,93
200901310016,2009,1,31,4,Afghanistan,Unknown,0,2,AF,93
200901310017,2009,1,31,4,Afghanistan,Taliban,0,0,AF,93
200902030004,2009,2,3,4,Afghanistan,Unknown,0,0,AF,93
200902070001,2009,2,7,4,Afghanistan,Unknown,1,0,AF,93
200902070002,2009,2,7,4,Afghanistan,Taliban,2,1,AF,93
200902070011,2009,2,7,4,Afghanistan,Unknown,1,0,AF,93
200902080010,2009,2,8,4,Afghanistan,Taliban,1,0,AF,93
200902090024,2009,2,9,4,Afghanistan,Unknown,1,0,AF,93
200902110017,2009,2,11,4,Afghanistan,Haqqani Network,14,28,AF,93
200902110018,2009,2,11,4,Afghanistan,Taliban,1,0,AF,93
200902110040,2009,2,11,4,Afghanistan,Unknown,0,0,AF,93
200902130014,2009,2,13,4,Afghanistan,Taliban,1,0,AF,93
200902140005,2009,2,14,4,Afghanistan,Taliban,0,0,AF,93
200902140006,2009,2,14,4,Afghanistan,Unknown,1,3,AF,93
200902150007,2009,2,15,4,Afghanistan,Unknown,0,0,AF,93
200902150016,2009,2,15,4,Afghanistan,Taliban,1,0,AF,93
200902160021,2009,2,16,4,Afghanistan,Unknown,5,1,AF,93
200902170009,2009,2,17,4,Afghanistan,Taliban,2,0,AF,93
200902170012,2009,2,17,4,Afghanistan,Unknown,0,2,AF,93
200902180004,2009,2,18,4,Afghanistan,Taliban,0,0,AF,93
200902180005,2009,2,18,4,Afghanistan,Taliban,0,0,AF,93
200902180018,2009,2,18,4,Afghanistan,Unknown,0,0,AF,93
200902190008,2009,2,19,4,Afghanistan,Taliban,1,2,AF,93
200902210015,2009,2,21,4,Afghanistan,Unknown,2,0,AF,93
200902230009,2009,2,23,4,Afghanistan,Unknown,1,0,AF,93
200902250013,2009,2,25,4,Afghanistan,Unknown,0,3,AF,93
200902280001,2009,2,28,4,Afghanistan,Taliban,1,0,AF,93
200902280012,2009,2,28,4,Afghanistan,Taliban,1,1,AF,93
200903010008,2009,3,1,4,Afghanistan,Unknown,0,0,AF,93
200903020008,2009,3,2,4,Afghanistan,Taliban,3,1,AF,93
200903030010,2009,3,2,4,Afghanistan,Taliban,2,0,AF,93
200903040009,2009,3,4,4,Afghanistan,Taliban,1,3,AF,93
200903070009,2009,3,7,4,Afghanistan,Taliban,3,1,AF,93
200903100014,2009,3,10,4,Afghanistan,Taliban,4,6,AF,93
200903100015,2009,3,10,4,Afghanistan,Taliban,1,0,AF,93
200903100016,2009,3,10,4,Afghanistan,Taliban,0,0,AF,93
200903110007,2009,3,11,4,Afghanistan,Unknown,0,0,AF,93
200903130007,2009,3,13,4,Afghanistan,Taliban,1,0,AF,93
200903130008,2009,3,13,4,Afghanistan,Unknown,4,2,AF,93
200903130009,2009,3,13,4,Afghanistan,Unknown,0,1,AF,93
200903150005,2009,3,15,4,Afghanistan,Unknown,3,7,AF,93
200903150006,2009,3,15,4,Afghanistan,Unknown,1,6,AF,93
200903150007,2009,3,15,4,Afghanistan,Unknown,1,0,AF,93
200903150009,2009,3,15,4,Afghanistan,Taliban,1,0,AF,93
200903160004,2009,3,16,4,Afghanistan,Unknown,2,1,AF,93
200903170023,2009,3,17,4,Afghanistan,Taliban,0,1,AF,93
200903180001,2009,3,18,4,Afghanistan,Unknown,0,3,AF,93
200903180002,2009,3,18,4,Afghanistan,Unknown,0,0,AF,93
200903190003,2009,3,19,4,Afghanistan,Taliban,5,1,AF,93
200903200002,2009,3,20,4,Afghanistan,Taliban,11,4,AF,93
200903210002,2009,3,21,4,Afghanistan,Unknown,5,5,AF,93
200903220013,2009,3,22,4,Afghanistan,Unknown,1,11,AF,93
200903230001,2009,3,23,4,Afghanistan,Taliban,0,1,AF,93
200903240002,2009,3,24,4,Afghanistan,Taliban,1,5,AF,93
200903250009,2009,3,25,4,Afghanistan,Unknown,10,7,AF,93
200903250010,2009,3,25,4,Afghanistan,Taliban,0,1,AF,93
200903300005,2009,3,30,4,Afghanistan,Unknown,1,0,AF,93
200903300008,2009,3,30,4,Afghanistan,Unknown,9,6,AF,93
200903310008,2009,3,31,4,Afghanistan,Unknown,1,0,AF,93
200903310010,2009,3,31,4,Afghanistan,Taliban,1,0,AF,93
200903310011,2009,3,31,4,Afghanistan,Unknown,1,6,AF,93
200904010014,2009,4,1,4,Afghanistan,Taliban,14,17,AF,93
200904050005,2009,4,5,4,Afghanistan,Unknown,0,4,AF,93
200904050007,2009,4,5,4,Afghanistan,Unknown,1,0,AF,93
200904090028,2009,4,9,4,Afghanistan,Taliban,11,17,AF,93
200904100016,2009,4,10,4,Afghanistan,Taliban,0,1,AF,93
200904120017,2009,4,12,4,Afghanistan,Taliban,1,0,AF,93
200904120019,2009,4,12,4,Afghanistan,Unknown,1,1,AF,93
200904140005,2009,4,14,4,Afghanistan,Taliban,2,0,AF,93
200904170004,2009,4,17,4,Afghanistan,Taliban,1,0,AF,93
200904170005,2009,4,17,4,Afghanistan,Taliban,3,16,AF,93
200904170006,2009,4,17,4,Afghanistan,Taliban,3,3,AF,93
200904180008,2009,4,18,4,Afghanistan,Unknown,0,0,AF,93
200904180017,2009,4,18,4,Afghanistan,Taliban,4,0,AF,93
200904190002,2009,4,0,4,Afghanistan,Taliban,1,0,AF,93
200904190003,2009,4,19,4,Afghanistan,Taliban,0,0,AF,93
200904200007,2009,4,20,4,Afghanistan,Taliban,1,3,AF,93
200904200008,2009,4,20,4,Afghanistan,Unknown,2,7,AF,93
200904200010,2009,4,20,4,Afghanistan,Unknown,1,2,AF,93
200904250021,2009,4,25,4,Afghanistan,Unknown,6,9,AF,93
200904250022,2009,4,25,4,Afghanistan,Unknown,1,0,AF,93
200904260001,2009,4,26,4,Afghanistan,Unknown,0,0,AF,93
200904260003,2009,4,26,4,Afghanistan,Taliban,1,0,AF,93
200904260004,2009,4,26,4,Afghanistan,Unknown,0,46,AF,93
200904260005,2009,4,26,4,Afghanistan,Taliban,6,0,AF,93
200904300004,2009,4,30,4,Afghanistan,Taliban,2,0,AF,93
200905010017,2009,5,1,4,Afghanistan,Unknown,0,0,AF,93
200905010018,2009,5,1,4,Afghanistan,Taliban,0,0,AF,93
200905020013,2009,5,2,4,Afghanistan,Taliban,1,0,AF,93
200905030017,2009,5,3,4,Afghanistan,Unknown,6,0,AF,93
200905030022,2009,5,3,4,Afghanistan,Taliban,10,0,AF,93
200905040001,2009,5,4,4,Afghanistan,Taliban,3,0,AF,93
200905040002,2009,5,4,4,Afghanistan,Taliban,12,0,AF,93
200905040018,2009,5,4,4,Afghanistan,Taliban,8,0,AF,93
200905050020,2009,5,5,4,Afghanistan,Taliban,3,0,AF,93
200905060001,2009,5,6,4,Afghanistan,Taliban,5,0,AF,93
200905100012,2009,5,10,4,Afghanistan,Taliban,8,0,AF,93
200905100013,2009,5,10,4,Afghanistan,Taliban,3,0,AF,93
200905110008,2009,5,11,4,Afghanistan,Taliban,0,0,AF,93
200905110009,2009,5,11,4,Afghanistan,Taliban,4,0,AF,93
200905110010,2009,5,11,4,Afghanistan,Taliban,0,63,AF,93
200905120008,2009,5,12,4,Afghanistan,Taliban,0,98,AF,93
200905120009,2009,5,12,4,Afghanistan,Taliban,9,25,AF,93
200905120010,2009,5,12,4,Afghanistan,Unknown,8,0,AF,93
200905120011,2009,5,12,4,Afghanistan,Unknown,1,2,AF,93
200905120021,2009,5,12,4,Afghanistan,Taliban,4,8,AF,93
200905120022,2009,5,12,4,Afghanistan,Taliban,9,25,AF,93
200905130003,2009,5,13,4,Afghanistan,Taliban,7,21,AF,93
200905130004,2009,5,13,4,Afghanistan,Unknown,3,0,AF,93
200905140002,2009,5,14,4,Afghanistan,Unknown,0,6,AF,93
200905160005,2009,5,16,4,Afghanistan,Unknown,0,0,AF,93
200905160007,2009,5,16,4,Afghanistan,Unknown,2,0,AF,93
200905170011,2009,5,17,4,Afghanistan,Taliban,0,1,AF,93
200905170012,2009,5,17,4,Afghanistan,Unknown,0,0,AF,93
200905170013,2009,5,17,4,Afghanistan,Unknown,0,0,AF,93
200905180004,2009,5,18,4,Afghanistan,Taliban,1,0,AF,93
200905200005,2009,5,20,4,Afghanistan,Unknown,0,1,AF,93
200905200007,2009,5,20,4,Afghanistan,Taliban,1,0,AF,93
200905200008,2009,5,20,4,Afghanistan,Taliban,1,0,AF,93
200905230002,2009,5,23,4,Afghanistan,Taliban,1,0,AF,93
200905230003,2009,5,23,4,Afghanistan,Taliban,2,0,AF,93
200905230004,2009,5,23,4,Afghanistan,Taliban,0,0,AF,93
200905230005,2009,5,23,4,Afghanistan,Taliban,0,0,AF,93
200905240006,2009,5,24,4,Afghanistan,Unknown,0,4,AF,93
200905240020,2009,5,24,4,Afghanistan,Unknown,1,0,AF,93
200905250006,2009,5,25,4,Afghanistan,Taliban,4,3,AF,93
200905260020,2009,5,26,4,Afghanistan,Taliban,1,0,AF,93
200905270003,2009,5,27,4,Afghanistan,Taliban,2,0,AF,93
200905270005,2009,5,27,4,Afghanistan,Unknown,0,0,AF,93
200905270006,2009,5,27,4,Afghanistan,Unknown,0,0,AF,93
200905270015,2009,5,27,4,Afghanistan,Taliban,5,1,AF,93
200905270016,2009,5,27,4,Afghanistan,Unknown,1,8,AF,93
200905280001,2009,5,28,4,Afghanistan,Unknown,0,0,AF,93
200905290013,2009,5,29,4,Afghanistan,Unknown,1,0,AF,93
200905290014,2009,5,29,4,Afghanistan,Unknown,0,0,AF,93
200905290034,2009,5,29,4,Afghanistan,Taliban,4,0,AF,93
200905300005,2009,5,30,4,Afghanistan,Taliban,1,0,AF,93
200905300006,2009,5,30,4,Afghanistan,Taliban,0,2,AF,93
200905300007,2009,5,30,4,Afghanistan,Taliban,0,0,AF,93
200905310016,2009,5,31,4,Afghanistan,Taliban,2,0,AF,93
200906010013,2009,6,1,4,Afghanistan,Unknown,0,0,AF,93
200906010024,2009,6,1,4,Afghanistan,Unknown,1,1,AF,93
200906010025,2009,6,1,4,Afghanistan,Unknown,0,2,AF,93
200906020008,2009,6,2,4,Afghanistan,Taliban,7,1,AF,93
200906020009,2009,6,2,4,Afghanistan,Unknown,0,2,AF,93
200906040018,2009,6,4,4,Afghanistan,Taliban,0,0,AF,93
200906050024,2009,6,5,4,Afghanistan,Taliban,0,0,AF,93
200906060002,2009,6,6,4,Afghanistan,Unknown,5,8,AF,93
200906060010,2009,6,6,4,Afghanistan,Unknown,0,2,AF,93
200906070004,2009,6,7,4,Afghanistan,Taliban,0,0,AF,93
200906070018,2009,6,7,4,Afghanistan,Taliban,0,0,AF,93
200906070020,2009,6,7,4,Afghanistan,Unknown,0,3,AF,93
200906080016,2009,6,8,4,Afghanistan,Unknown,4,12,AF,93
200906080017,2009,6,8,4,Afghanistan,Unknown,2,0,AF,93
200906080019,2009,6,8,4,Afghanistan,Unknown,1,3,AF,93
200906080020,2009,6,8,4,Afghanistan,Unknown,1,2,AF,93
200906080026,2009,6,8,4,Afghanistan,Taliban,2,2,AF,93
200906090015,2009,6,9,4,Afghanistan,Taliban,0,1,AF,93
200906090016,2009,6,9,4,Afghanistan,Taliban,0,1,AF,93
200906110007,2009,6,11,4,Afghanistan,Taliban,2,2,AF,93
200906140006,2009,6,14,4,Afghanistan,Taliban,2,0,AF,93
200906140007,2009,6,14,4,Afghanistan,Taliban,0,0,AF,93
200906140017,2009,6,14,4,Afghanistan,Taliban,0,5,AF,93
200906150011,2009,6,15,4,Afghanistan,Unknown,0,1,AF,93
200906170021,2009,6,17,4,Afghanistan,Taliban,0,0,AF,93
200906170022,2009,6,17,4,Afghanistan,Taliban,1,2,AF,93
200906180007,2009,6,18,4,Afghanistan,Taliban,0,4,AF,93
200906180013,2009,6,18,4,Afghanistan,Taliban,2,3,AF,93
200906180014,2009,6,18,4,Afghanistan,Taliban,0,4,AF,93
200906190007,2009,6,19,4,Afghanistan,Unknown,0,0,AF,93
200906190016,2009,6,19,4,Afghanistan,Unknown,1,0,AF,93
200906200012,2009,6,20,4,Afghanistan,Unknown,8,13,AF,93
200906200016,2009,6,20,4,Afghanistan,Unknown,1,0,AF,93
200906200020,2009,6,20,4,Afghanistan,Unknown,1,0,AF,93
200906200021,2009,6,20,4,Afghanistan,Taliban,6,0,AF,93
200906210017,2009,6,21,4,Afghanistan,Taliban,1,2,AF,93
200906220002,2009,6,22,4,Afghanistan,Unknown,7,26,AF,93
200906220010,2009,6,22,4,Afghanistan,Taliban,11,41,AF,93
200906220022,2009,6,22,4,Afghanistan,Unknown,0,3,AF,93
200906230020,2009,6,23,4,Afghanistan,Unknown,3,0,AF,93
200906240009,2009,6,24,4,Afghanistan,Unknown,0,0,AF,93
200906240018,2009,6,24,4,Afghanistan,Taliban,7,4,AF,93
200906260012,2009,6,26,4,Afghanistan,Taliban,3,2,AF,93
200906260013,2009,6,26,4,Afghanistan,Taliban,1,2,AF,93
200906280004,2009,6,28,4,Afghanistan,Taliban,0,0,AF,93
200906290013,2009,6,29,4,Afghanistan,Unknown,1,1,AF,93
200906290014,2009,6,29,4,Afghanistan,Unknown,3,3,AF,93
200906300003,2009,6,30,4,Afghanistan,Taliban,0,0,AF,93
200906300014,2009,6,30,4,Afghanistan,Taliban,2,0,AF,93
200906300015,2009,6,30,4,Afghanistan,Taliban,1,3,AF,93
200906300021,2009,6,30,4,Afghanistan,Haqqani Network,0,0,AF,93
200907010005,2009,7,1,4,Afghanistan,Taliban,0,0,AF,93
200907010006,2009,7,1,4,Afghanistan,Unknown,0,2,AF,93
200907010007,2009,7,1,4,Afghanistan,Unknown,3,4,AF,93
200907020009,2009,7,2,4,Afghanistan,Taliban,1,0,AF,93
200907020022,2009,7,2,4,Afghanistan,Taliban,0,0,AF,93
200907030001,2009,7,3,4,Afghanistan,Unknown,1,1,AF,93
200907030002,2009,7,3,4,Afghanistan,Unknown,1,1,AF,93
200907040009,2009,7,4,4,Afghanistan,Unknown,1,1,AF,93
200907040010,2009,7,4,4,Afghanistan,Unknown,0,0,AF,93
200907050006,2009,7,5,4,Afghanistan,Taliban,4,0,AF,93
200907050008,2009,7,5,4,Afghanistan,Unknown,0,0,AF,93
200907050009,2009,7,5,4,Afghanistan,Unknown,6,10,AF,93
200907050010,2009,7,5,4,Afghanistan,Unknown,0,1,AF,93
200907060008,2009,7,6,4,Afghanistan,Unknown,2,0,AF,93
200907060009,2009,7,6,4,Afghanistan,Taliban,1,0,AF,93
200907060010,2009,7,6,4,Afghanistan,Taliban,7,14,AF,93
200907060011,2009,7,6,4,Afghanistan,Taliban,1,3,AF,93
200907060012,2009,7,6,4,Afghanistan,Taliban,1,0,AF,93
200907070018,2009,7,7,4,Afghanistan,Taliban,0,0,AF,93
200907070019,2009,7,7,4,Afghanistan,Taliban,1,0,AF,93
200907070023,2009,7,7,4,Afghanistan,Taliban,7,0,AF,93
200907080018,2009,7,8,4,Afghanistan,Unknown,25,5,AF,93
200907090011,2009,7,9,4,Afghanistan,Unknown,1,0,AF,93
200907100008,2009,7,10,4,Afghanistan,Taliban,0,2,AF,93
200907100009,2009,7,10,4,Afghanistan,Taliban,0,0,AF,93
200907100010,2009,7,10,4,Afghanistan,Taliban,1,0,AF,93
200907110010,2009,7,11,4,Afghanistan,Taliban,0,0,AF,93
200907130017,2009,7,13,4,Afghanistan,Taliban,0,1,AF,93
200907130020,2009,7,13,4,Afghanistan,Unknown,4,4,AF,93
200907150016,2009,7,15,4,Afghanistan,Unknown,0,0,AF,93
200907150017,2009,7,15,4,Afghanistan,Unknown,0,0,AF,93
200907150018,2009,7,15,4,Afghanistan,Unknown,1,0,AF,93
200907160019,2009,7,16,4,Afghanistan,Unknown,3,2,AF,93
200907170012,2009,7,17,4,Afghanistan,Taliban,5,0,AF,93
200907170013,2009,7,17,4,Afghanistan,Taliban,0,0,AF,93
200907170034,2009,7,17,4,Afghanistan,Taliban,11,3,AF,93
200907180010,2009,7,18,4,Afghanistan,Taliban,2,0,AF,93
200907180011,2009,7,18,4,Afghanistan,Taliban,2,0,AF,93
200907180012,2009,7,18,4,Afghanistan,Taliban,1,0,AF,93
200907190007,2009,7,19,4,Afghanistan,Taliban,2,0,AF,93
200907190008,2009,7,19,4,Afghanistan,Taliban,0,2,AF,93
200907190009,2009,7,19,4,Afghanistan,Taliban,3,1,AF,93
200907190013,2009,7,19,4,Afghanistan,Taliban,12,5,AF,93
200907200001,2009,7,20,4,Afghanistan,Unknown,1,0,AF,93
200907200003,2009,7,20,4,Afghanistan,Unknown,0,0,AF,93
200907200004,2009,7,20,4,Afghanistan,Unknown,0,1,AF,93
200907200005,2009,7,20,4,Afghanistan,Unknown,0,3,AF,93
200907210012,2009,7,21,4,Afghanistan,Unknown,0,3,AF,93
200907210013,2009,7,22,4,Afghanistan,Taliban,0,2,AF,93
200907210014,2009,7,21,4,Afghanistan,Taliban,3,0,AF,93
200907220007,2009,7,22,4,Afghanistan,Taliban,1,1,AF,93
200907220008,2009,7,22,4,Afghanistan,Unknown,1,0,AF,93
200907220027,2009,7,22,4,Afghanistan,Unknown,0,1,AF,93
200907220028,2009,7,22,4,Afghanistan,Taliban,1,3,AF,93
200907230006,2009,7,23,4,Afghanistan,Unknown,0,3,AF,93
200907250007,2009,7,25,4,Afghanistan,Taliban,4,10,AF,93
200907250008,2009,7,25,4,Afghanistan,Taliban,3,9,AF,93
200907250009,2009,7,25,4,Afghanistan,Unknown,2,1,AF,93
200907260009,2009,7,26,4,Afghanistan,Unknown,0,1,AF,93
200907260011,2009,7,26,4,Afghanistan,Taliban,0,0,AF,93
200907260012,2009,7,26,4,Afghanistan,Taliban,0,1,AF,93
200907260013,2009,7,26,4,Afghanistan,Taliban,1,0,AF,93
200907270006,2009,7,27,4,Afghanistan,Taliban,0,1,AF,93
200907270007,2009,7,27,4,Afghanistan,Unknown,3,2,AF,93
200907270008,2009,7,27,4,Afghanistan,Taliban,1,5,AF,93
200907270009,2009,7,27,4,Afghanistan,Taliban,0,2,AF,93
200907270010,2009,7,27,4,Afghanistan,Unknown,1,2,AF,93
200907270011,2009,7,27,4,Afghanistan,Taliban,2,4,AF,93
200907280002,2009,7,28,4,Afghanistan,Unknown,1,3,AF,93
200907280003,2009,7,28,4,Afghanistan,Unknown,1,2,AF,93
200907280004,2009,7,28,4,Afghanistan,Unknown,1,2,AF,93
200907280005,2009,7,28,4,Afghanistan,Unknown,0,0,AF,93
200907290020,2009,7,29,4,Afghanistan,Unknown,0,0,AF,93
200907290026,2009,7,29,4,Afghanistan,Unknown,0,0,AF,93
200907290027,2009,7,29,4,Afghanistan,Unknown,2,0,AF,93
200907300009,2009,7,30,4,Afghanistan,Taliban,4,2,AF,93
200907300010,2009,7,30,4,Afghanistan,Unknown,2,0,AF,93
200907310004,2009,7,31,4,Afghanistan,Taliban,0,0,AF,93
200908010008,2009,8,1,4,Afghanistan,Taliban,6,8,AF,93
200908010010,2009,8,1,4,Afghanistan,Unknown,0,0,AF,93
200908010011,2009,8,1,4,Afghanistan,Taliban,3,0,AF,93
200908010022,2009,8,1,4,Afghanistan,Taliban,1,2,AF,93
200908020001,2009,8,2,4,Afghanistan,Taliban,0,0,AF,93
200908030017,2009,8,3,4,Afghanistan,Unknown,2,3,AF,93
200908040001,2009,8,4,4,Afghanistan,Taliban,0,0,AF,93
200908040002,2009,8,4,4,Afghanistan,Taliban,2,1,AF,93
200908040003,2009,8,4,4,Afghanistan,Unknown,1,3,AF,93
200908040014,2009,8,4,4,Afghanistan,Taliban,6,17,AF,93
200908040015,2009,8,4,4,Afghanistan,Taliban,0,2,AF,93
200908050001,2009,8,5,4,Afghanistan,Unknown,0,0,AF,93
200908050003,2009,8,5,4,Afghanistan,Taliban,6,1,AF,93
200908050004,2009,8,5,4,Afghanistan,Taliban,1,0,AF,93
200908070001,2009,8,7,4,Afghanistan,Taliban,0,0,AF,93
200908090015,2009,8,9,4,Afghanistan,Unknown,4,0,AF,93
200908100005,2009,8,10,4,Afghanistan,Unknown,0,2,AF,93
200908100006,2009,8,10,4,Afghanistan,Taliban,0,0,AF,93
200908100007,2009,8,10,4,Afghanistan,Unknown,1,0,AF,93
200908100009,2009,8,10,4,Afghanistan,Taliban,6,13,AF,93
200908100010,2009,8,10,4,Afghanistan,Taliban,4,13,AF,93
200908100011,2009,8,10,4,Afghanistan,Taliban,0,2,AF,93
200908100023,2009,8,10,4,Afghanistan,Unknown,0,6,AF,93
200908110014,2009,8,11,4,Afghanistan,Taliban,0,0,AF,93
200908110015,2009,8,11,4,Afghanistan,Unknown,2,4,AF,93
200908110026,2009,8,11,4,Afghanistan,Taliban,10,5,AF,93
200908120001,2009,8,12,4,Afghanistan,Taliban,0,0,AF,93
200908120021,2009,8,12,4,Afghanistan,Taliban,3,0,AF,93
200908120022,2009,8,12,4,Afghanistan,Taliban,11,1,AF,93
200908140005,2009,8,14,4,Afghanistan,Taliban,5,0,AF,93
200908150013,2009,8,15,4,Afghanistan,Unknown,1,0,AF,93
200908150014,2009,8,15,4,Afghanistan,Taliban,0,0,AF,93
200908150015,2009,8,15,4,Afghanistan,Taliban,4,0,AF,93
200908160010,2009,8,16,4,Afghanistan,Taliban,0,2,AF,93
200908160011,2009,8,16,4,Afghanistan,Taliban,0,3,AF,93
200908160012,2009,8,16,4,Afghanistan,Taliban,1,1,AF,93
200908160013,2009,8,16,4,Afghanistan,Taliban,0,0,AF,93
200908170009,2009,8,17,4,Afghanistan,Taliban,1,2,AF,93
200908180009,2009,8,18,4,Afghanistan,Unknown,1,1,AF,93
200908180014,2009,8,18,4,Afghanistan,Unknown,7,6,AF,93
200908180015,2009,8,18,4,Afghanistan,Taliban,0,0,AF,93
200908180016,2009,8,18,4,Afghanistan,Taliban,0,0,AF,93
200908190013,2009,8,19,4,Afghanistan,Unknown,0,1,AF,93
200908190021,2009,8,19,4,Afghanistan,Taliban,3,0,AF,93
200908200005,2009,8,20,4,Afghanistan,Taliban,0,0,AF,93
200908200006,2009,8,20,4,Afghanistan,Taliban,0,0,AF,93
200908200007,2009,8,20,4,Afghanistan,Taliban,0,0,AF,93
200908200011,2009,8,20,4,Afghanistan,Taliban,0,1,AF,93
200908200013,2009,8,20,4,Afghanistan,Unknown,0,0,AF,93
200908200014,2009,8,20,4,Afghanistan,Unknown,0,0,AF,93
200908200017,2009,8,20,4,Afghanistan,Taliban,0,2,AF,93
200908200019,2009,8,20,4,Afghanistan,Taliban,2,0,AF,93
200908200020,2009,8,20,4,Afghanistan,Taliban,2,0,AF,93
200908200021,2009,8,20,4,Afghanistan,Unknown,0,4,AF,93
200908200023,2009,8,20,4,Afghanistan,Unknown,0,3,AF,93
200908200025,2009,8,20,4,Afghanistan,Unknown,0,0,AF,93
200908200030,2009,8,20,4,Afghanistan,Taliban,2,0,AF,93
200908200055,2009,8,20,4,Afghanistan,Unknown,0,0,AF,93
200908200058,2009,8,20,4,Afghanistan,Unknown,0,1,AF,93
200908200059,2009,8,20,4,Afghanistan,Unknown,2,0,AF,93
200908200061,2009,8,20,4,Afghanistan,Unknown,0,0,AF,93
200908200062,2009,8,20,4,Afghanistan,Taliban,1,1,AF,93
200908210001,2009,8,21,4,Afghanistan,Taliban,2,7,AF,93
200908210003,2009,8,21,4,Afghanistan,Unknown,0,2,AF,93
200908210004,2009,8,21,4,Afghanistan,Unknown,0,1,AF,93
200908240015,2009,8,24,4,Afghanistan,Taliban,4,5,AF,93
200908250011,2009,8,25,4,Afghanistan,Unknown,5,0,AF,93
200908250012,2009,8,25,4,Afghanistan,Unknown,0,2,AF,93
200908250018,2009,8,25,4,Afghanistan,Unknown,3,4,AF,93
200908250031,2009,8,25,4,Afghanistan,Taliban,36,64,AF,93
200908260021,2009,8,26,4,Afghanistan,Unknown,2,1,AF,93
200908260022,2009,8,26,4,Afghanistan,Taliban,2,0,AF,93
200908260039,2009,8,26,4,Afghanistan,Taliban,1,0,AF,93
200908290003,2009,8,29,4,Afghanistan,Taliban,4,0,AF,93
200908290004,2009,8,29,4,Afghanistan,Taliban,1,4,AF,93
200908290006,2009,8,29,4,Afghanistan,Taliban,1,4,AF,93
200908290007,2009,8,29,4,Afghanistan,Unknown,3,4,AF,93
200908290008,2009,8,29,4,Afghanistan,Unknown,1,2,AF,93
200908300005,2009,8,30,4,Afghanistan,Taliban,0,1,AF,93
200908300006,2009,8,30,4,Afghanistan,Unknown,3,4,AF,93
200909010005,2009,9,1,4,Afghanistan,Taliban,2,0,AF,93
200909020004,2009,9,2,4,Afghanistan,Taliban,1,0,AF,93
200909020006,2009,9,2,4,Afghanistan,Taliban,19,35,AF,93
200909030007,2009,9,3,4,Afghanistan,Taliban,5,0,AF,93
200909040004,2009,9,4,4,Afghanistan,Taliban,2,0,AF,93
200909040008,2009,9,4,4,Afghanistan,Taliban,0,0,AF,93
200909050004,2009,9,5,4,Afghanistan,Unknown,0,10,AF,93
200909050011,2009,9,5,4,Afghanistan,Taliban,1,0,AF,93
200909060004,2009,9,6,4,Afghanistan,Taliban,0,0,AF,93
200909060005,2009,9,6,4,Afghanistan,Unknown,0,0,AF,93
